turn,time_elapsed,event_type,clan,province,units,provinces,damage,units_lost
153,1.1,TURN_SNAPSHOT,Date,,146250,2,0,0
153,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
153,1.1,TURN_SNAPSHOT,Abe,,818663,7,0,0
154,1.2,TURN_SNAPSHOT,Tada,,294,7,0,0
154,1.2,TURN_SNAPSHOT,Date,,148050,2,0,0
154,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
154,1.2,TURN_SNAPSHOT,Abe,,810665,7,0,0
155,3.5,TURN_SNAPSHOT,Tada,,294,7,0,0
155,3.5,TURN_SNAPSHOT,Date,,156050,2,0,0
155,3.5,TURN_SNAPSHOT,Nori,,0,0,0,0
155,3.5,TURN_SNAPSHOT,Abe,,821267,7,0,0
156,1.2,TURN_SNAPSHOT,Tada,,294,7,0,0
156,1.2,TURN_SNAPSHOT,Date,,171800,2,0,0
156,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
156,1.2,TURN_SNAPSHOT,Abe,,839588,7,0,0
157,1.1,TURN_SNAPSHOT,Tada,,294,7,0,0
157,1.1,TURN_SNAPSHOT,Date,,181600,2,0,0
157,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
157,1.1,TURN_SNAPSHOT,Abe,,851988,7,0,0
158,5.8,TURN_SNAPSHOT,Tada,,294,7,0,0
158,5.8,TURN_SNAPSHOT,Date,,191400,2,0,0
158,5.8,TURN_SNAPSHOT,Nori,,0,0,0,0
158,5.8,TURN_SNAPSHOT,Abe,,864388,7,0,0
159,1.3,RECRUIT,Tada,Owari,155,7,0,0
159,1.3,RECRUIT,Tada,Owari,155,7,0,0
159,1.3,RECRUIT,Tada,Owari,155,7,0,0
159,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
159,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
159,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
159,1.3,RECRUIT,Tada,Omi,155,7,0,0
159,1.3,RECRUIT,Tada,Omi,155,7,0,0
159,1.3,RECRUIT,Tada,Omi,155,7,0,0
159,1.3,TURN_SNAPSHOT,Tada,,73531,7,0,0
159,1.3,TURN_SNAPSHOT,Date,,207400,2,0,0
159,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
159,1.3,TURN_SNAPSHOT,Abe,,870588,7,0,0
160,4.5,TURN_SNAPSHOT,Tada,,73531,7,0,0
160,4.5,TURN_SNAPSHOT,Date,,223400,2,0,0
160,4.5,TURN_SNAPSHOT,Nori,,0,0,0,0
160,4.5,TURN_SNAPSHOT,Abe,,870588,7,0,0
161,1.3,RECRUIT,Tada,Owari,155,7,0,0
161,1.3,RECRUIT,Tada,Owari,155,7,0,0
161,1.3,RECRUIT,Tada,Owari,155,7,0,0
161,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
161,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
161,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
161,1.3,RECRUIT,Tada,Omi,155,7,0,0
161,1.3,RECRUIT,Tada,Omi,155,7,0,0
161,1.3,RECRUIT,Tada,Omi,155,7,0,0
161,1.3,TURN_SNAPSHOT,Tada,,146769,7,0,0
161,1.3,TURN_SNAPSHOT,Date,,239400,2,0,0
161,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
161,1.3,TURN_SNAPSHOT,Abe,,882988,7,0,0
162,5.3,TURN_SNAPSHOT,Tada,,146769,7,0,0
162,5.3,TURN_SNAPSHOT,Date,,249200,2,0,0
162,5.3,TURN_SNAPSHOT,Nori,,0,0,0,0
162,5.3,TURN_SNAPSHOT,Abe,,876788,7,0,0
163,1.1,RECRUIT,Tada,Owari,155,7,0,0
163,1.1,RECRUIT,Tada,Owari,155,7,0,0
163,1.1,RECRUIT,Tada,Owari,155,7,0,0
163,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
163,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
163,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
163,1.1,RECRUIT,Tada,Omi,155,7,0,0
163,1.1,RECRUIT,Tada,Omi,155,7,0,0
163,1.1,RECRUIT,Tada,Omi,155,7,0,0
163,1.1,TURN_SNAPSHOT,Tada,,220006,7,0,0
163,1.1,TURN_SNAPSHOT,Date,,265200,2,0,0
163,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
163,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
164,4.9,TURN_SNAPSHOT,Tada,,220006,7,0,0
164,4.9,TURN_SNAPSHOT,Date,,281200,2,0,0
164,4.9,TURN_SNAPSHOT,Nori,,0,0,0,0
164,4.9,TURN_SNAPSHOT,Abe,,876788,7,0,0
165,1.2,RECRUIT,Tada,Owari,155,7,0,0
165,1.2,RECRUIT,Tada,Owari,155,7,0,0
165,1.2,RECRUIT,Tada,Owari,155,7,0,0
165,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
165,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
165,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
165,1.2,RECRUIT,Tada,Omi,155,7,0,0
165,1.2,RECRUIT,Tada,Omi,155,7,0,0
165,1.2,RECRUIT,Tada,Omi,155,7,0,0
165,1.2,REBELLION,Tada,Mikawa,0,6,0,0
165,1.2,TURN_SNAPSHOT,Tada,,293244,6,0,0
165,1.2,TURN_SNAPSHOT,Date,,297200,2,0,0
165,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
165,1.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
166,5.1,TURN_SNAPSHOT,Tada,,293244,6,0,0
166,5.1,TURN_SNAPSHOT,Date,,313200,2,0,0
166,5.1,TURN_SNAPSHOT,Nori,,0,0,0,0
166,5.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
167,1.3,RECRUIT,Tada,Owari,155,6,0,0
167,1.3,RECRUIT,Tada,Owari,155,6,0,0
167,1.3,RECRUIT,Tada,Owari,155,6,0,0
167,1.3,RECRUIT,Tada,Kyoto,155,6,0,0
167,1.3,RECRUIT,Tada,Kyoto,155,6,0,0
167,1.3,RECRUIT,Tada,Kyoto,155,6,0,0
167,1.3,RECRUIT,Tada,Omi,155,6,0,0
167,1.3,RECRUIT,Tada,Omi,155,6,0,0
167,1.3,RECRUIT,Tada,Omi,155,6,0,0
167,1.3,TURN_SNAPSHOT,Tada,,366481,6,0,0
167,1.3,TURN_SNAPSHOT,Date,,329200,2,0,0
167,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
167,1.3,TURN_SNAPSHOT,Abe,,876788,7,0,0
168,2.8,TURN_SNAPSHOT,Tada,,366481,6,0,0
168,2.8,TURN_SNAPSHOT,Date,,345200,2,0,0
168,2.8,TURN_SNAPSHOT,Nori,,0,0,0,0
168,2.8,TURN_SNAPSHOT,Abe,,876788,7,0,0
169,1.6,RECRUIT,Tada,Owari,155,6,0,0
169,1.6,RECRUIT,Tada,Owari,155,6,0,0
169,1.6,RECRUIT,Tada,Owari,155,6,0,0
169,1.6,TURN_SNAPSHOT,Tada,,390894,6,0,0
169,1.6,TURN_SNAPSHOT,Date,,353200,2,0,0
169,1.6,TURN_SNAPSHOT,Nori,,0,0,0,0
169,1.6,TURN_SNAPSHOT,Abe,,876788,7,0,0
170,5.4,TURN_SNAPSHOT,Tada,,390894,6,0,0
170,5.4,TURN_SNAPSHOT,Date,,361200,2,0,0
170,5.4,TURN_SNAPSHOT,Nori,,0,0,0,0
170,5.4,TURN_SNAPSHOT,Abe,,876788,7,0,0
171,1.3,RECRUIT,Tada,Kyoto,155,6,0,0
171,1.3,RECRUIT,Tada,Kyoto,155,6,0,0
171,1.3,RECRUIT,Tada,Kyoto,155,6,0,0
171,1.3,RECRUIT,Tada,Omi,155,6,0,0
171,1.3,RECRUIT,Tada,Omi,155,6,0,0
171,1.3,RECRUIT,Tada,Omi,155,6,0,0
171,1.3,TURN_SNAPSHOT,Tada,,439719,6,0,0
171,1.3,TURN_SNAPSHOT,Date,,377200,2,0,0
171,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
171,1.3,TURN_SNAPSHOT,Abe,,876788,7,0,0
172,2.7,TURN_SNAPSHOT,Tada,,439719,6,0,0
172,2.7,TURN_SNAPSHOT,Date,,385200,2,0,0
172,2.7,TURN_SNAPSHOT,Nori,,0,0,0,0
172,2.7,TURN_SNAPSHOT,Abe,,876788,7,0,0
173,1.1,TURN_SNAPSHOT,Tada,,439719,6,0,0
173,1.1,TURN_SNAPSHOT,Date,,393200,2,0,0
173,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
173,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
174,2.5,TURN_SNAPSHOT,Tada,,439719,6,0,0
174,2.5,TURN_SNAPSHOT,Date,,393200,2,0,0
174,2.5,TURN_SNAPSHOT,Nori,,0,0,0,0
174,2.5,TURN_SNAPSHOT,Abe,,876788,7,0,0
175,5.1,TURN_SNAPSHOT,Tada,,439719,6,0,0
175,5.1,TURN_SNAPSHOT,Date,,401200,2,0,0
175,5.1,TURN_SNAPSHOT,Nori,,0,0,0,0
175,5.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
176,1.6,RECRUIT,Tada,Owari,155,6,0,0
176,1.6,RECRUIT,Tada,Owari,155,6,0,0
176,1.6,RECRUIT,Tada,Owari,155,6,0,0
176,1.6,RECRUIT,Tada,Kyoto,155,6,0,0
176,1.6,RECRUIT,Tada,Kyoto,155,6,0,0
176,1.6,RECRUIT,Tada,Kyoto,155,6,0,0
176,1.6,RECRUIT,Tada,Omi,155,6,0,0
176,1.6,RECRUIT,Tada,Omi,155,6,0,0
176,1.6,RECRUIT,Tada,Omi,155,6,0,0
176,1.6,TURN_SNAPSHOT,Tada,,512956,6,0,0
176,1.6,TURN_SNAPSHOT,Date,,401200,2,0,0
176,1.6,TURN_SNAPSHOT,Nori,,0,0,0,0
176,1.6,TURN_SNAPSHOT,Abe,,876788,7,0,0
177,4.9,TURN_SNAPSHOT,Tada,,512956,6,0,0
177,4.9,TURN_SNAPSHOT,Date,,401200,2,0,0
177,4.9,TURN_SNAPSHOT,Nori,,0,0,0,0
177,4.9,TURN_SNAPSHOT,Abe,,876788,7,0,0
178,1.2,RECRUIT,Tada,Owari,155,6,0,0
178,1.2,RECRUIT,Tada,Owari,155,6,0,0
178,1.2,RECRUIT,Tada,Owari,155,6,0,0
178,1.2,RECRUIT,Tada,Kyoto,155,6,0,0
178,1.2,RECRUIT,Tada,Kyoto,155,6,0,0
178,1.2,RECRUIT,Tada,Kyoto,155,6,0,0
178,1.2,RECRUIT,Tada,Omi,155,6,0,0
178,1.2,RECRUIT,Tada,Omi,155,6,0,0
178,1.2,RECRUIT,Tada,Omi,155,6,0,0
178,1.2,TURN_SNAPSHOT,Tada,,586194,6,0,0
178,1.2,TURN_SNAPSHOT,Date,,401200,2,0,0
178,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
178,1.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
179,4.1,TURN_SNAPSHOT,Tada,,586194,6,0,0
179,4.1,TURN_SNAPSHOT,Date,,417200,2,0,0
179,4.1,TURN_SNAPSHOT,Nori,,0,0,0,0
179,4.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
180,1.1,RECRUIT,Tada,Kyoto,155,6,0,0
180,1.1,RECRUIT,Tada,Kyoto,155,6,0,0
180,1.1,RECRUIT,Tada,Kyoto,155,6,0,0
180,1.1,RECRUIT,Tada,Omi,155,6,0,0
180,1.1,RECRUIT,Tada,Omi,155,6,0,0
180,1.1,RECRUIT,Tada,Omi,155,6,0,0
180,1.1,TURN_SNAPSHOT,Tada,,635019,6,0,0
180,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
180,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
180,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
181,5.2,TURN_SNAPSHOT,Tada,,635019,6,0,0
181,5.2,TURN_SNAPSHOT,Date,,417200,2,0,0
181,5.2,TURN_SNAPSHOT,Nori,,0,0,0,0
181,5.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
182,3.5,TURN_SNAPSHOT,Tada,,635019,6,0,0
182,3.5,TURN_SNAPSHOT,Date,,417200,2,0,0
182,3.5,TURN_SNAPSHOT,Nori,,0,0,0,0
182,3.5,TURN_SNAPSHOT,Abe,,876788,7,0,0
183,1.1,RECRUIT,Tada,Kyoto,155,6,0,0
183,1.1,RECRUIT,Tada,Kyoto,155,6,0,0
183,1.1,RECRUIT,Tada,Kyoto,155,6,0,0
183,1.1,RECRUIT,Tada,Omi,155,6,0,0
183,1.1,RECRUIT,Tada,Omi,155,6,0,0
183,1.1,RECRUIT,Tada,Omi,155,6,0,0
183,1.1,TURN_SNAPSHOT,Tada,,683844,6,0,0
183,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
183,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
183,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
184,1.1,TURN_SNAPSHOT,Tada,,683844,6,0,0
184,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
184,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
184,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
185,1.1,TURN_SNAPSHOT,Tada,,683844,6,0,0
185,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
185,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
185,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
186,1.1,TURN_SNAPSHOT,Tada,,683844,6,0,0
186,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
186,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
186,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
187,2.6,TURN_SNAPSHOT,Tada,,683844,6,0,0
187,2.6,TURN_SNAPSHOT,Date,,417200,2,0,0
187,2.6,TURN_SNAPSHOT,Nori,,0,0,0,0
187,2.6,TURN_SNAPSHOT,Abe,,876788,7,0,0
188,1.2,TURN_SNAPSHOT,Tada,,683844,6,0,0
188,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
188,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
188,1.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
189,5.7,TURN_SNAPSHOT,Tada,,683844,6,0,0
189,5.7,TURN_SNAPSHOT,Date,,417200,2,0,0
189,5.7,TURN_SNAPSHOT,Nori,,0,0,0,0
189,5.7,TURN_SNAPSHOT,Abe,,876788,7,0,0
190,1.2,TURN_SNAPSHOT,Tada,,683844,6,0,0
190,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
190,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
190,1.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
191,1.1,TURN_SNAPSHOT,Tada,,683844,6,0,0
191,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
191,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
191,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
192,1.1,SIEGE_WIN,Tada,Mikawa,900,7,683844,17
192,1.1,TURN_SNAPSHOT,Tada,,683025,7,0,0
192,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
192,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
192,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
193,3.8,TURN_SNAPSHOT,Tada,,683025,7,0,0
193,3.8,TURN_SNAPSHOT,Date,,417200,2,0,0
193,3.8,TURN_SNAPSHOT,Nori,,0,0,0,0
193,3.8,TURN_SNAPSHOT,Abe,,876788,7,0,0
194,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
194,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
194,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
194,1.2,TURN_SNAPSHOT,Tada,,707437,7,0,0
194,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
194,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
194,1.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
195,2.5,TURN_SNAPSHOT,Tada,,707437,7,0,0
195,2.5,TURN_SNAPSHOT,Date,,417200,2,0,0
195,2.5,TURN_SNAPSHOT,Nori,,0,0,0,0
195,2.5,TURN_SNAPSHOT,Abe,,876788,7,0,0
196,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
196,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
196,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
196,1.3,TURN_SNAPSHOT,Tada,,731850,7,0,0
196,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
196,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
196,1.3,TURN_SNAPSHOT,Abe,,876788,7,0,0
197,1.9,TURN_SNAPSHOT,Tada,,731850,7,0,0
197,1.9,TURN_SNAPSHOT,Date,,417200,2,0,0
197,1.9,TURN_SNAPSHOT,Nori,,0,0,0,0
197,1.9,TURN_SNAPSHOT,Abe,,876788,7,0,0
198,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
198,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
198,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
198,1.2,TURN_SNAPSHOT,Tada,,756262,7,0,0
198,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
198,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
198,1.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
199,2.1,TURN_SNAPSHOT,Tada,,756262,7,0,0
199,2.1,TURN_SNAPSHOT,Date,,417200,2,0,0
199,2.1,TURN_SNAPSHOT,Nori,,0,0,0,0
199,2.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
200,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
200,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
200,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
200,1.2,TURN_SNAPSHOT,Tada,,780675,7,0,0
200,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
200,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
200,1.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
201,2.0,TURN_SNAPSHOT,Tada,,780675,7,0,0
201,2.0,TURN_SNAPSHOT,Date,,417200,2,0,0
201,2.0,TURN_SNAPSHOT,Nori,,0,0,0,0
201,2.0,TURN_SNAPSHOT,Abe,,876788,7,0,0
202,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
202,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
202,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
202,1.1,TURN_SNAPSHOT,Tada,,805087,7,0,0
202,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
202,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
202,1.1,TURN_SNAPSHOT,Abe,,876788,7,0,0
203,2.2,TURN_SNAPSHOT,Tada,,805087,7,0,0
203,2.2,TURN_SNAPSHOT,Date,,417200,2,0,0
203,2.2,TURN_SNAPSHOT,Nori,,0,0,0,0
203,2.2,TURN_SNAPSHOT,Abe,,876788,7,0,0
204,1.4,RECRUIT,Tada,Mikawa,155,7,0,0
204,1.4,RECRUIT,Tada,Mikawa,155,7,0,0
204,1.4,RECRUIT,Tada,Mikawa,155,7,0,0
204,1.4,TURN_SNAPSHOT,Tada,,829500,7,0,0
204,1.4,TURN_SNAPSHOT,Date,,417200,2,0,0
204,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
204,1.4,TURN_SNAPSHOT,Abe,,876788,7,0,0
205,4.8,TURN_SNAPSHOT,Tada,,829500,7,0,0
205,4.8,TURN_SNAPSHOT,Date,,417200,2,0,0
205,4.8,TURN_SNAPSHOT,Nori,,0,0,0,0
205,4.8,TURN_SNAPSHOT,Abe,,876788,7,0,0
206,1.3,SIEGE_WIN,Tada,Totomi,109678,8,829500,2089
206,1.3,BATTLE_WIN,Tada,Totomi,234192,8,719827,4460
206,1.3,BATTLE_WIN,Tada,Totomi,264617,8,485677,5040
206,1.3,BATTLE_LOSS,Tada,Totomi,263090,8,221077,5011
206,1.3,TURN_SNAPSHOT,Tada,,0,8,0,0
206,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
206,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
206,1.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
207,5.3,TURN_SNAPSHOT,Tada,,0,8,0,0
207,5.3,TURN_SNAPSHOT,Date,,417200,2,0,0
207,5.3,TURN_SNAPSHOT,Nori,,0,0,0,0
207,5.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
208,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
208,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
208,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
208,1.2,TURN_SNAPSHOT,Tada,,24412,8,0,0
208,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
208,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
208,1.2,TURN_SNAPSHOT,Abe,,204600,6,0,0
209,1.8,TURN_SNAPSHOT,Tada,,24412,8,0,0
209,1.8,TURN_SNAPSHOT,Date,,417200,2,0,0
209,1.8,TURN_SNAPSHOT,Nori,,0,0,0,0
209,1.8,TURN_SNAPSHOT,Abe,,204600,6,0,0
210,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
210,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
210,1.3,TURN_SNAPSHOT,Tada,,40687,8,0,0
210,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
210,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
210,1.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
211,2.6,TURN_SNAPSHOT,Tada,,40687,8,0,0
211,2.6,TURN_SNAPSHOT,Date,,417200,2,0,0
211,2.6,TURN_SNAPSHOT,Nori,,0,0,0,0
211,2.6,TURN_SNAPSHOT,Abe,,204600,6,0,0
212,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
212,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
212,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
212,1.1,TURN_SNAPSHOT,Tada,,65100,8,0,0
212,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
212,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
212,1.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
213,2.1,TURN_SNAPSHOT,Tada,,65100,8,0,0
213,2.1,TURN_SNAPSHOT,Date,,417200,2,0,0
213,2.1,TURN_SNAPSHOT,Nori,,0,0,0,0
213,2.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
214,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
214,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
214,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
214,1.1,TURN_SNAPSHOT,Tada,,89512,8,0,0
214,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
214,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
214,1.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
215,2.1,TURN_SNAPSHOT,Tada,,89512,8,0,0
215,2.1,TURN_SNAPSHOT,Date,,417200,2,0,0
215,2.1,TURN_SNAPSHOT,Nori,,0,0,0,0
215,2.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
216,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
216,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
216,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
216,1.1,TURN_SNAPSHOT,Tada,,113925,8,0,0
216,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
216,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
216,1.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
217,2.1,TURN_SNAPSHOT,Tada,,113925,8,0,0
217,2.1,TURN_SNAPSHOT,Date,,417200,2,0,0
217,2.1,TURN_SNAPSHOT,Nori,,0,0,0,0
217,2.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
218,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
218,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
218,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
218,1.3,REBELLION,Tada,Totomi,0,7,0,0
218,1.3,TURN_SNAPSHOT,Tada,,138337,7,0,0
218,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
218,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
218,1.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
219,2.1,TURN_SNAPSHOT,Tada,,138337,7,0,0
219,2.1,TURN_SNAPSHOT,Date,,417200,2,0,0
219,2.1,TURN_SNAPSHOT,Nori,,0,0,0,0
219,2.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
220,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
220,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
220,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
220,1.1,TURN_SNAPSHOT,Tada,,162750,7,0,0
220,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
220,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
220,1.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
221,7.1,TURN_SNAPSHOT,Tada,,162750,7,0,0
221,7.1,TURN_SNAPSHOT,Date,,417200,2,0,0
221,7.1,TURN_SNAPSHOT,Nori,,0,0,0,0
221,7.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
222,1.3,SIEGE_WIN,Tada,Totomi,900,8,162750,17
222,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
222,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
222,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
222,1.3,TURN_SNAPSHOT,Tada,,186270,8,0,0
222,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
222,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
222,1.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
223,4.5,TURN_SNAPSHOT,Tada,,186270,8,0,0
223,4.5,TURN_SNAPSHOT,Date,,417200,2,0,0
223,4.5,TURN_SNAPSHOT,Nori,,0,0,0,0
223,4.5,TURN_SNAPSHOT,Abe,,204600,6,0,0
224,1.3,RECRUIT,Tada,Totomi,155,8,0,0
224,1.3,RECRUIT,Tada,Totomi,155,8,0,0
224,1.3,RECRUIT,Tada,Totomi,155,8,0,0
224,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
224,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
224,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
224,1.3,TURN_SNAPSHOT,Tada,,235095,8,0,0
224,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
224,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
224,1.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
225,3.1,TURN_SNAPSHOT,Tada,,235095,8,0,0
225,3.1,TURN_SNAPSHOT,Date,,417200,2,0,0
225,3.1,TURN_SNAPSHOT,Nori,,0,0,0,0
225,3.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
226,1.1,TURN_SNAPSHOT,Tada,,235095,8,0,0
226,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
226,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
226,1.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
227,3.8,TURN_SNAPSHOT,Tada,,235095,8,0,0
227,3.8,TURN_SNAPSHOT,Date,,417200,2,0,0
227,3.8,TURN_SNAPSHOT,Nori,,0,0,0,0
227,3.8,TURN_SNAPSHOT,Abe,,204600,6,0,0
228,1.1,RECRUIT,Tada,Totomi,155,8,0,0
