turn,time_elapsed,event_type,clan,province,units,provinces,damage,units_lost
151,2.6,RECRUIT,Date,Dewa,160,6,0,0
151,2.6,RECRUIT,Date,Dewa,160,6,0,0
151,2.6,RECRUIT,Date,Sendai,160,6,0,0
151,2.6,RECRUIT,Date,Sendai,160,6,0,0
151,2.6,RECRUIT,Date,Sendai,160,6,0,0
151,2.6,RECRUIT,Date,Shimosa,160,6,0,0
151,2.6,RECRUIT,Date,Shimosa,160,6,0,0
151,2.6,RECRUIT,Date,Shimosa,160,6,0,0
151,2.6,TURN_SNAPSHOT,Tada,,636198,4,0,0
151,2.6,TURN_SNAPSHOT,Date,,523200,6,0,0
151,2.6,TURN_SNAPSHOT,Nori,,0,0,0,0
151,2.6,TURN_SNAPSHOT,Abe,,494172,4,0,0
152,4.8,TURN_SNAPSHOT,Tada,,636198,4,0,0
152,4.8,TURN_SNAPSHOT,Date,,523200,6,0,0
152,4.8,TURN_SNAPSHOT,Nori,,0,0,0,0
152,4.8,TURN_SNAPSHOT,Abe,,494172,4,0,0
153,0.2,RECRUIT,Date,Dewa,160,6,0,0
153,0.2,RECRUIT,Date,Dewa,160,6,0,0
153,0.2,RECRUIT,Date,Dewa,160,6,0,0
153,0.2,RECRUIT,Date,Sendai,160,6,0,0
153,0.2,RECRUIT,Date,Sendai,160,6,0,0
153,0.2,RECRUIT,Date,Sendai,160,6,0,0
153,0.2,RECRUIT,Date,Shimosa,160,6,0,0
153,0.2,RECRUIT,Date,Shimosa,160,6,0,0
153,0.2,RECRUIT,Date,Shimosa,160,6,0,0
153,0.2,TURN_SNAPSHOT,Tada,,636198,4,0,0
153,0.2,TURN_SNAPSHOT,Date,,595200,6,0,0
153,0.2,TURN_SNAPSHOT,Nori,,0,0,0,0
153,0.2,TURN_SNAPSHOT,Abe,,494172,4,0,0
154,9.6,TURN_SNAPSHOT,Tada,,636198,4,0,0
154,9.6,TURN_SNAPSHOT,Date,,595200,6,0,0
154,9.6,TURN_SNAPSHOT,Nori,,0,0,0,0
154,9.6,TURN_SNAPSHOT,Abe,,500372,4,0,0
155,8.7,TURN_SNAPSHOT,Tada,,636198,4,0,0
155,8.7,TURN_SNAPSHOT,Date,,595200,6,0,0
155,8.7,TURN_SNAPSHOT,Nori,,0,0,0,0
155,8.7,TURN_SNAPSHOT,Abe,,500372,4,0,0
156,2.8,TURN_SNAPSHOT,Tada,,636198,4,0,0
156,2.8,TURN_SNAPSHOT,Date,,595200,6,0,0
156,2.8,TURN_SNAPSHOT,Nori,,0,0,0,0
156,2.8,TURN_SNAPSHOT,Abe,,506572,4,0,0
157,1.1,RECRUIT,Date,Kanto,140,6,0,0
157,1.1,RECRUIT,Date,Kanto,140,6,0,0
157,1.1,RECRUIT,Date,Kanto,140,6,0,0
157,1.1,BATTLE_WIN,Date,Kanto,105277,6,232800,2143
157,1.1,TURN_SNAPSHOT,Tada,,636198,4,0,0
157,1.1,TURN_SNAPSHOT,Date,,506740,6,0,0
157,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
157,1.1,TURN_SNAPSHOT,Abe,,407495,4,0,0
158,5.1,AMBUSH_WIN,Date,Kanto,0,6,0,0
158,5.1,TURN_SNAPSHOT,Tada,,636198,4,0,0
158,5.1,TURN_SNAPSHOT,Date,,506740,6,0,0
158,5.1,TURN_SNAPSHOT,Nori,,0,0,0,0
158,5.1,TURN_SNAPSHOT,Abe,,407495,4,0,0
159,1.3,BATTLE_WIN,Date,Suruga,139097,6,379200,2905
159,1.3,TURN_SNAPSHOT,Tada,,636198,4,0,0
159,1.3,TURN_SNAPSHOT,Date,,367920,6,0,0
159,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
159,1.3,TURN_SNAPSHOT,Abe,,268398,4,0,0
160,1.1,TURN_SNAPSHOT,Tada,,636198,4,0,0
160,1.1,TURN_SNAPSHOT,Date,,367920,6,0,0
160,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
160,1.1,TURN_SNAPSHOT,Abe,,286998,4,0,0
161,1.1,SIEGE_WIN,Date,Musashi,8060,7,127540,164
161,1.1,RECRUIT,Date,Musashi,200,7,0,0
161,1.1,BATTLE_WIN,Date,Musashi,99200,7,125660,2078
161,1.1,BATTLE_WIN,Date,Musashi,12400,7,26453,260
161,1.1,TURN_SNAPSHOT,Tada,,636198,4,0,0
161,1.1,TURN_SNAPSHOT,Date,,254423,7,0,0
161,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
161,1.1,TURN_SNAPSHOT,Abe,,175398,3,0,0
162,2.5,RECRUIT,Date,Musashi,200,7,0,0
162,2.5,BATTLE_WIN,Date,Musashi,6200,7,20243,151
162,2.5,BATTLE_WIN,Date,Musashi,6200,7,14045,151
162,2.5,TURN_SNAPSHOT,Tada,,636198,4,0,0
162,2.5,TURN_SNAPSHOT,Date,,248257,7,0,0
162,2.5,TURN_SNAPSHOT,Nori,,0,0,0,0
162,2.5,TURN_SNAPSHOT,Abe,,181598,3,0,0
163,1.2,RECRUIT,Date,Musashi,160,7,0,0
163,1.2,RECRUIT,Date,Musashi,160,7,0,0
163,1.2,BATTLE_WIN,Date,Musashi,6200,7,23877,133
163,1.2,BATTLE_WIN,Date,Musashi,6200,7,17675,133
163,1.2,TURN_SNAPSHOT,Tada,,636198,4,0,0
163,1.2,TURN_SNAPSHOT,Date,,251853,7,0,0
163,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
163,1.2,TURN_SNAPSHOT,Abe,,187798,3,0,0
164,3.8,BATTLE_WIN,Date,Musashi,6200,7,11473,133
164,3.8,BATTLE_LOSS,Date,Musashi,6200,7,5271,134
164,3.8,TURN_SNAPSHOT,Tada,,636198,4,0,0
164,3.8,TURN_SNAPSHOT,Date,,240380,7,0,0
164,3.8,TURN_SNAPSHOT,Nori,,0,0,0,0
164,3.8,TURN_SNAPSHOT,Abe,,194928,3,0,0
165,2.5,SIEGE_WIN,Date,Totomi,2790,8,240380,58
165,2.5,RECRUIT,Date,Musashi,160,8,0,0
165,2.5,RECRUIT,Date,Musashi,160,8,0,0
165,2.5,RECRUIT,Date,Musashi,160,8,0,0
165,2.5,RECRUIT,Date,Suruga,140,8,0,0
165,2.5,RECRUIT,Date,Suruga,140,8,0,0
165,2.5,RECRUIT,Date,Suruga,140,8,0,0
165,2.5,RECRUIT,Date,Totomi,200,8,0,0
165,2.5,BATTLE_WIN,Date,Totomi,200198,8,243870,4233
165,2.5,BATTLE_WIN,Date,Musashi,6200,8,24000,124
165,2.5,TURN_SNAPSHOT,Tada,,636198,4,0,0
165,2.5,TURN_SNAPSHOT,Date,,78646,8,0,0
165,2.5,TURN_SNAPSHOT,Nori,,0,0,0,0
165,2.5,TURN_SNAPSHOT,Abe,,0,2,0,0
166,12.1,RECRUIT,Date,Totomi,200,8,0,0
166,12.1,BATTLE_WIN,Date,Musashi,6200,8,17800,124
166,12.1,TURN_SNAPSHOT,Tada,,636198,3,0,0
166,12.1,TURN_SNAPSHOT,Date,,78646,8,0,0
166,12.1,TURN_SNAPSHOT,Nori,,0,0,0,0
166,12.1,TURN_SNAPSHOT,Abe,,3069,3,0,0
167,4.3,TURN_SNAPSHOT,Tada,,632103,3,0,0
167,4.3,TURN_SNAPSHOT,Date,,78646,8,0,0
167,4.3,TURN_SNAPSHOT,Nori,,0,0,0,0
167,4.3,TURN_SNAPSHOT,Abe,,6200,3,0,0
168,1.1,SIEGE_WIN,Date,Edo,1860,9,11600,37
168,1.1,RECRUIT,Date,Musashi,160,9,0,0
168,1.1,RECRUIT,Date,Musashi,160,9,0,0
168,1.1,RECRUIT,Date,Musashi,160,9,0,0
168,1.1,RECRUIT,Date,Edo,200,9,0,0
168,1.1,RECRUIT,Date,Totomi,160,9,0,0
168,1.1,RECRUIT,Date,Totomi,160,9,0,0
168,1.1,RECRUIT,Date,Totomi,160,9,0,0
168,1.1,TURN_SNAPSHOT,Tada,,632103,3,0,0
168,1.1,TURN_SNAPSHOT,Date,,130996,9,0,0
168,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
168,1.1,TURN_SNAPSHOT,Abe,,12400,2,0,0
169,6.5,BATTLE_WIN,Date,Totomi,12400,9,74246,267
169,14.3,RECRUIT,Date,Edo,200,9,0,0
169,14.3,TURN_SNAPSHOT,Tada,,632103,3,0,0
169,14.3,TURN_SNAPSHOT,Date,,124908,9,0,0
169,14.3,TURN_SNAPSHOT,Nori,,0,0,0,0
169,14.3,TURN_SNAPSHOT,Abe,,12400,2,0,0
170,0.3,RECRUIT,Date,Suruga,140,9,0,0
170,0.3,RECRUIT,Date,Suruga,140,9,0,0
170,0.3,RECRUIT,Date,Suruga,140,9,0,0
170,0.3,RECRUIT,Date,Edo,160,9,0,0
170,0.3,RECRUIT,Date,Edo,160,9,0,0
170,0.3,RECRUIT,Date,Totomi,160,9,0,0
170,0.3,RECRUIT,Date,Totomi,160,9,0,0
170,0.3,RECRUIT,Date,Totomi,160,9,0,0
170,0.3,TURN_SNAPSHOT,Tada,,623756,3,0,0
170,0.3,TURN_SNAPSHOT,Date,,181708,9,0,0
170,0.3,TURN_SNAPSHOT,Nori,,0,0,0,0
170,0.3,TURN_SNAPSHOT,Abe,,18600,2,0,0
171,4.1,BATTLE_WIN,Date,Totomi,18600,9,85958,393
171,4.1,TURN_SNAPSHOT,Tada,,615408,3,0,0
171,4.1,TURN_SNAPSHOT,Date,,163336,9,0,0
171,4.1,TURN_SNAPSHOT,Nori,,0,0,0,0
171,4.1,TURN_SNAPSHOT,Abe,,6200,2,0,0
172,0.2,RECRUIT,Date,Musashi,160,9,0,0
172,0.2,RECRUIT,Date,Musashi,160,9,0,0
172,0.2,RECRUIT,Date,Musashi,160,9,0,0
172,0.2,RECRUIT,Date,Suruga,140,9,0,0
172,0.2,RECRUIT,Date,Suruga,140,9,0,0
172,0.2,RECRUIT,Date,Suruga,140,9,0,0
172,0.2,RECRUIT,Date,Totomi,160,9,0,0
172,0.2,RECRUIT,Date,Totomi,160,9,0,0
172,0.2,RECRUIT,Date,Totomi,160,9,0,0
172,0.2,TURN_SNAPSHOT,Tada,,607061,3,0,0
172,0.2,TURN_SNAPSHOT,Date,,228136,9,0,0
172,0.2,TURN_SNAPSHOT,Nori,,0,0,0,0
172,0.2,TURN_SNAPSHOT,Abe,,12400,2,0,0
173,3.2,TURN_SNAPSHOT,Tada,,598713,3,0,0
173,3.2,TURN_SNAPSHOT,Date,,228136,9,0,0
173,3.2,TURN_SNAPSHOT,Nori,,0,0,0,0
173,3.2,TURN_SNAPSHOT,Abe,,18600,2,0,0
174,1.0,SIEGE_WIN,Date,Mikawa,14260,10,91586,296
174,1.0,RECRUIT,Date,Mikawa,200,10,0,0
174,1.1,TURN_SNAPSHOT,Tada,,590366,3,0,0
174,1.1,TURN_SNAPSHOT,Date,,220153,10,0,0
174,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
174,1.1,TURN_SNAPSHOT,Abe,,6200,1,0,0
175,3.6,RECRUIT,Date,Mikawa,200,10,0,0
175,3.6,TURN_SNAPSHOT,Tada,,582018,3,0,0
175,3.6,TURN_SNAPSHOT,Date,,226353,10,0,0
175,3.6,TURN_SNAPSHOT,Nori,,0,0,0,0
175,3.6,TURN_SNAPSHOT,Abe,,6200,1,0,0
176,5.2,TURN_SNAPSHOT,Tada,,573671,3,0,0
176,5.2,TURN_SNAPSHOT,Date,,226353,10,0,0
176,5.2,TURN_SNAPSHOT,Nori,,0,0,0,0
176,5.2,TURN_SNAPSHOT,Abe,,6200,1,0,0
177,1.1,RECRUIT,Date,Musashi,160,10,0,0
177,1.1,RECRUIT,Date,Musashi,160,10,0,0
177,1.1,RECRUIT,Date,Musashi,160,10,0,0
177,1.1,RECRUIT,Date,Edo,160,10,0,0
177,1.1,RECRUIT,Date,Edo,160,10,0,0
177,1.1,RECRUIT,Date,Edo,160,10,0,0
177,1.1,TURN_SNAPSHOT,Tada,,565323,3,0,0
177,1.1,TURN_SNAPSHOT,Date,,274353,10,0,0
177,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
177,1.1,TURN_SNAPSHOT,Abe,,6200,1,0,0
178,4.2,AMBUSH_WIN,Date,Musashi,0,10,0,0
178,4.2,TURN_SNAPSHOT,Tada,,556976,3,0,0
178,4.2,TURN_SNAPSHOT,Date,,274353,10,0,0
178,4.2,TURN_SNAPSHOT,Nori,,0,0,0,0
178,4.2,TURN_SNAPSHOT,Abe,,6200,1,0,0
179,1.0,TURN_SNAPSHOT,Tada,,548628,3,0,0
179,1.0,TURN_SNAPSHOT,Date,,274353,10,0,0
179,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
179,1.0,TURN_SNAPSHOT,Abe,,6200,1,0,0
180,1.0,TURN_SNAPSHOT,Tada,,531933,3,0,0
180,1.0,TURN_SNAPSHOT,Date,,274353,10,0,0
180,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
180,1.0,TURN_SNAPSHOT,Abe,,0,1,0,0
181,1.2,TURN_SNAPSHOT,Tada,,523586,3,0,0
181,1.2,TURN_SNAPSHOT,Date,,274353,10,0,0
181,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
181,1.2,TURN_SNAPSHOT,Abe,,0,1,0,0
182,3.0,TURN_SNAPSHOT,Tada,,515238,3,0,0
182,3.0,TURN_SNAPSHOT,Date,,274353,10,0,0
182,3.0,TURN_SNAPSHOT,Nori,,0,0,0,0
182,3.0,TURN_SNAPSHOT,Abe,,0,1,0,0
183,1.1,TURN_SNAPSHOT,Tada,,506891,3,0,0
183,1.1,TURN_SNAPSHOT,Date,,274353,10,0,0
183,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
183,1.1,TURN_SNAPSHOT,Abe,,0,1,0,0
184,4.0,TURN_SNAPSHOT,Tada,,506103,3,0,0
184,4.0,TURN_SNAPSHOT,Date,,274353,10,0,0
184,4.0,TURN_SNAPSHOT,Nori,,0,0,0,0
184,4.0,TURN_SNAPSHOT,Abe,,5425,1,0,0
185,2.1,TURN_SNAPSHOT,Tada,,498806,2,0,0
185,2.1,TURN_SNAPSHOT,Date,,274353,10,0,0
185,2.1,TURN_SNAPSHOT,Nori,,0,0,0,0
185,2.1,TURN_SNAPSHOT,Abe,,3069,2,0,0
186,5.2,TURN_SNAPSHOT,Tada,,494711,2,0,0
186,5.2,TURN_SNAPSHOT,Date,,274353,10,0,0
186,5.2,TURN_SNAPSHOT,Nori,,0,0,0,0
186,5.2,TURN_SNAPSHOT,Abe,,6200,2,0,0
187,1.0,TURN_SNAPSHOT,Tada,,486363,2,0,0
187,1.0,TURN_SNAPSHOT,Date,,274353,10,0,0
187,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
187,1.0,TURN_SNAPSHOT,Abe,,6200,2,0,0
188,4.1,TURN_SNAPSHOT,Tada,,478016,2,0,0
188,4.1,TURN_SNAPSHOT,Date,,274353,10,0,0
188,4.1,TURN_SNAPSHOT,Nori,,0,0,0,0
188,4.1,TURN_SNAPSHOT,Abe,,12400,2,0,0
189,0.5,RECRUIT,Date,Mikawa,160,10,0,0
189,0.5,RECRUIT,Date,Mikawa,160,10,0,0
189,0.5,RECRUIT,Date,Mikawa,160,10,0,0
189,0.5,TURN_SNAPSHOT,Tada,,469668,2,0,0
189,0.5,TURN_SNAPSHOT,Date,,298353,10,0,0
189,0.5,TURN_SNAPSHOT,Nori,,0,0,0,0
189,0.5,TURN_SNAPSHOT,Abe,,18600,2,0,0
190,1.6,TURN_SNAPSHOT,Tada,,461321,2,0,0
190,1.6,TURN_SNAPSHOT,Date,,298353,10,0,0
190,1.6,TURN_SNAPSHOT,Nori,,0,0,0,0
190,1.6,TURN_SNAPSHOT,Abe,,24800,2,0,0
191,0.1,RECRUIT,Date,Mikawa,160,10,0,0
191,0.1,RECRUIT,Date,Mikawa,160,10,0,0
191,0.1,RECRUIT,Date,Mikawa,160,10,0,0
191,0.2,TURN_SNAPSHOT,Tada,,452973,2,0,0
191,0.2,TURN_SNAPSHOT,Date,,322353,10,0,0
191,0.2,TURN_SNAPSHOT,Nori,,0,0,0,0
191,0.2,TURN_SNAPSHOT,Abe,,31000,2,0,0
192,1.5,TURN_SNAPSHOT,Tada,,402783,2,0,0
192,1.5,TURN_SNAPSHOT,Date,,322353,10,0,0
192,1.5,TURN_SNAPSHOT,Nori,,0,0,0,0
192,1.5,TURN_SNAPSHOT,Abe,,6200,2,0,0
193,0.1,RECRUIT,Date,Mikawa,160,10,0,0
193,0.1,RECRUIT,Date,Mikawa,160,10,0,0
193,0.1,RECRUIT,Date,Mikawa,160,10,0,0
193,0.1,TURN_SNAPSHOT,Tada,,394436,2,0,0
193,0.1,TURN_SNAPSHOT,Date,,346353,10,0,0
193,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
193,0.1,TURN_SNAPSHOT,Abe,,12400,2,0,0
194,1.9,TURN_SNAPSHOT,Tada,,386088,2,0,0
194,1.9,TURN_SNAPSHOT,Date,,346353,10,0,0
194,1.9,TURN_SNAPSHOT,Nori,,0,0,0,0
194,1.9,TURN_SNAPSHOT,Abe,,18600,2,0,0
195,0.1,RECRUIT,Date,Mikawa,160,10,0,0
195,0.1,RECRUIT,Date,Mikawa,160,10,0,0
195,0.1,RECRUIT,Date,Mikawa,160,10,0,0
195,0.1,TURN_SNAPSHOT,Tada,,352646,2,0,0
195,0.1,TURN_SNAPSHOT,Date,,370353,10,0,0
195,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
195,0.1,TURN_SNAPSHOT,Abe,,6200,2,0,0
196,1.3,TURN_SNAPSHOT,Tada,,344298,2,0,0
196,1.3,TURN_SNAPSHOT,Date,,370353,10,0,0
196,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
196,1.3,TURN_SNAPSHOT,Abe,,12400,2,0,0
197,0.1,RECRUIT,Date,Mikawa,160,10,0,0
197,0.1,RECRUIT,Date,Mikawa,160,10,0,0
197,0.1,RECRUIT,Date,Mikawa,160,10,0,0
197,0.1,TURN_SNAPSHOT,Tada,,319256,2,0,0
197,0.1,TURN_SNAPSHOT,Date,,394353,10,0,0
197,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
197,0.1,TURN_SNAPSHOT,Abe,,6200,2,0,0
198,1.8,TURN_SNAPSHOT,Tada,,294213,2,0,0
198,1.8,TURN_SNAPSHOT,Date,,394353,10,0,0
198,1.8,TURN_SNAPSHOT,Nori,,0,0,0,0
198,1.8,TURN_SNAPSHOT,Abe,,0,2,0,0
199,0.1,RECRUIT,Date,Mikawa,160,10,0,0
199,0.1,RECRUIT,Date,Mikawa,160,10,0,0
199,0.1,RECRUIT,Date,Mikawa,160,10,0,0
199,0.1,TURN_SNAPSHOT,Tada,,278253,2,0,0
199,0.1,TURN_SNAPSHOT,Date,,418353,10,0,0
199,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
199,0.1,TURN_SNAPSHOT,Abe,,0,2,0,0
200,3.4,TURN_SNAPSHOT,Tada,,278253,1,0,0
200,3.4,TURN_SNAPSHOT,Date,,418353,10,0,0
200,3.4,TURN_SNAPSHOT,Nori,,0,0,0,0
200,3.4,TURN_SNAPSHOT,Abe,,9269,3,0,0
201,0.1,RECRUIT,Date,Totomi,160,10,0,0
201,0.1,RECRUIT,Date,Totomi,160,10,0,0
201,0.1,RECRUIT,Date,Totomi,160,10,0,0
201,0.1,RECRUIT,Date,Mikawa,160,10,0,0
201,0.1,RECRUIT,Date,Mikawa,160,10,0,0
201,0.1,RECRUIT,Date,Mikawa,160,10,0,0
201,0.1,TURN_SNAPSHOT,Tada,,274118,1,0,0
201,0.1,TURN_SNAPSHOT,Date,,466353,10,0,0
201,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
201,0.1,TURN_SNAPSHOT,Abe,,18600,3,0,0
202,3.1,TURN_SNAPSHOT,Tada,,274118,1,0,0
202,3.1,TURN_SNAPSHOT,Date,,466353,10,0,0
202,3.1,TURN_SNAPSHOT,Nori,,0,0,0,0
202,3.1,TURN_SNAPSHOT,Abe,,31000,3,0,0
203,0.1,RECRUIT,Date,Totomi,160,10,0,0
203,0.1,RECRUIT,Date,Totomi,160,10,0,0
203,0.1,RECRUIT,Date,Totomi,160,10,0,0
203,0.1,RECRUIT,Date,Mikawa,160,10,0,0
203,0.1,RECRUIT,Date,Mikawa,160,10,0,0
203,0.1,RECRUIT,Date,Mikawa,160,10,0,0
203,0.1,TURN_SNAPSHOT,Tada,,274118,1,0,0
203,0.1,TURN_SNAPSHOT,Date,,514353,10,0,0
203,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
203,0.1,TURN_SNAPSHOT,Abe,,49600,3,0,0
204,2.7,TURN_SNAPSHOT,Tada,,265691,1,0,0
204,2.7,TURN_SNAPSHOT,Date,,514353,10,0,0
204,2.7,TURN_SNAPSHOT,Nori,,0,0,0,0
204,2.7,TURN_SNAPSHOT,Abe,,62000,3,0,0
205,0.1,RECRUIT,Date,Totomi,160,10,0,0
205,0.1,RECRUIT,Date,Totomi,160,10,0,0
205,0.1,RECRUIT,Date,Totomi,160,10,0,0
205,0.1,RECRUIT,Date,Mikawa,160,10,0,0
205,0.1,RECRUIT,Date,Mikawa,160,10,0,0
205,0.1,RECRUIT,Date,Mikawa,160,10,0,0
205,0.1,TURN_SNAPSHOT,Tada,,257263,1,0,0
205,0.1,TURN_SNAPSHOT,Date,,562353,10,0,0
205,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
205,0.1,TURN_SNAPSHOT,Abe,,74400,3,0,0
206,2.7,TURN_SNAPSHOT,Tada,,248912,1,0,0
206,2.7,TURN_SNAPSHOT,Date,,562353,10,0,0
206,2.7,TURN_SNAPSHOT,Nori,,0,0,0,0
206,2.7,TURN_SNAPSHOT,Abe,,86800,3,0,0
207,0.1,RECRUIT,Date,Totomi,160,10,0,0
207,0.1,RECRUIT,Date,Totomi,160,10,0,0
207,0.1,RECRUIT,Date,Totomi,160,10,0,0
207,0.1,RECRUIT,Date,Mikawa,160,10,0,0
207,0.1,RECRUIT,Date,Mikawa,160,10,0,0
207,0.1,RECRUIT,Date,Mikawa,160,10,0,0
207,0.1,TURN_SNAPSHOT,Tada,,240560,1,0,0
207,0.1,TURN_SNAPSHOT,Date,,610353,10,0,0
207,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
207,0.1,TURN_SNAPSHOT,Abe,,99200,3,0,0
208,3.2,TURN_SNAPSHOT,Tada,,232285,1,0,0
208,3.2,TURN_SNAPSHOT,Date,,610353,10,0,0
208,3.2,TURN_SNAPSHOT,Nori,,0,0,0,0
208,3.2,TURN_SNAPSHOT,Abe,,111600,3,0,0
209,0.1,RECRUIT,Date,Totomi,160,10,0,0
209,0.1,RECRUIT,Date,Totomi,160,10,0,0
209,0.1,RECRUIT,Date,Totomi,160,10,0,0
209,0.1,RECRUIT,Date,Mikawa,160,10,0,0
209,0.1,RECRUIT,Date,Mikawa,160,10,0,0
209,0.1,RECRUIT,Date,Mikawa,160,10,0,0
209,0.1,TURN_SNAPSHOT,Tada,,224883,1,0,0
209,0.1,TURN_SNAPSHOT,Date,,658353,10,0,0
209,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
209,0.1,TURN_SNAPSHOT,Abe,,124000,3,0,0
210,3.0,TURN_SNAPSHOT,Tada,,217496,1,0,0
210,3.0,TURN_SNAPSHOT,Date,,658353,10,0,0
210,3.0,TURN_SNAPSHOT,Nori,,0,0,0,0
210,3.0,TURN_SNAPSHOT,Abe,,136400,3,0,0
211,0.1,RECRUIT,Date,Totomi,160,10,0,0
211,0.1,RECRUIT,Date,Totomi,160,10,0,0
211,0.1,RECRUIT,Date,Totomi,160,10,0,0
211,0.1,RECRUIT,Date,Mikawa,160,10,0,0
211,0.1,RECRUIT,Date,Mikawa,160,10,0,0
211,0.1,RECRUIT,Date,Mikawa,160,10,0,0
211,0.1,TURN_SNAPSHOT,Tada,,210124,1,0,0
211,0.1,TURN_SNAPSHOT,Date,,706353,10,0,0
211,0.1,TURN_SNAPSHOT,Nori,,0,0,0,0
211,0.1,TURN_SNAPSHOT,Abe,,148800,3,0,0
212,4.8,TURN_SNAPSHOT,Tada,,202751,1,0,0
212,4.8,TURN_SNAPSHOT,Date,,706353,10,0,0
212,4.8,TURN_SNAPSHOT,Nori,,0,0,0,0
212,4.8,TURN_SNAPSHOT,Abe,,161200,3,0,0
213,1.1,BATTLE_WIN,Date,Mikawa,80600,10,144000,1612
213,1.1,TURN_SNAPSHOT,Tada,,195393,1,0,0
213,1.1,TURN_SNAPSHOT,Date,,625753,10,0,0
213,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
213,1.1,TURN_SNAPSHOT,Abe,,93000,3,0,0
214,1.1,TURN_SNAPSHOT,Tada,,188050,1,0,0
214,1.1,TURN_SNAPSHOT,Date,,625753,10,0,0
214,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
214,1.1,TURN_SNAPSHOT,Abe,,105400,3,0,0
215,1.0,BATTLE_WIN,Date,Mikawa,12400,10,63400,248
215,1.0,TURN_SNAPSHOT,Tada,,180721,1,0,0
215,1.0,TURN_SNAPSHOT,Date,,613353,10,0,0
215,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
215,1.0,TURN_SNAPSHOT,Abe,,105400,3,0,0
216,1.8,SIEGE_WIN,Date,Owari,1860,11,562353,39
216,1.8,RECRUIT,Date,Owari,200,11,0,0
216,1.8,BATTLE_WIN,Date,Owari,105400,11,566603,2236
216,1.8,TURN_SNAPSHOT,Tada,,173406,1,0,0
216,1.8,TURN_SNAPSHOT,Date,,512164,11,0,0
216,1.8,TURN_SNAPSHOT,Nori,,0,0,0,0
216,1.8,TURN_SNAPSHOT,Abe,,6200,2,0,0
217,6.6,RECRUIT,Date,Owari,200,11,0,0
217,6.6,TURN_SNAPSHOT,Tada,,166106,1,0,0
217,6.6,TURN_SNAPSHOT,Date,,518364,11,0,0
217,6.6,TURN_SNAPSHOT,Nori,,0,0,0,0
217,6.6,TURN_SNAPSHOT,Abe,,12400,2,0,0
218,1.2,RECRUIT,Date,Mikawa,160,11,0,0
218,1.2,RECRUIT,Date,Mikawa,160,11,0,0
218,1.2,RECRUIT,Date,Mikawa,160,11,0,0
218,1.2,RECRUIT,Date,Owari,160,11,0,0
218,1.2,RECRUIT,Date,Owari,160,11,0,0
218,1.2,TURN_SNAPSHOT,Tada,,158821,1,0,0
218,1.2,TURN_SNAPSHOT,Date,,558364,11,0,0
218,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
218,1.2,TURN_SNAPSHOT,Abe,,18600,2,0,0
219,2.6,TURN_SNAPSHOT,Tada,,151550,1,0,0
219,2.6,TURN_SNAPSHOT,Date,,558364,11,0,0
219,2.6,TURN_SNAPSHOT,Nori,,0,0,0,0
219,2.6,TURN_SNAPSHOT,Abe,,24800,2,0,0
220,1.2,RECRUIT,Date,Mikawa,160,11,0,0
220,1.2,RECRUIT,Date,Mikawa,160,11,0,0
220,1.2,RECRUIT,Date,Mikawa,160,11,0,0
220,1.2,RECRUIT,Date,Owari,160,11,0,0
220,1.2,RECRUIT,Date,Owari,160,11,0,0
220,1.2,RECRUIT,Date,Owari,160,11,0,0
220,1.2,TURN_SNAPSHOT,Tada,,144293,1,0,0
220,1.2,TURN_SNAPSHOT,Date,,606364,11,0,0
220,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
220,1.2,TURN_SNAPSHOT,Abe,,31000,2,0,0
221,1.5,BATTLE_WIN,Date,Owari,31000,11,99000,620
221,1.5,TURN_SNAPSHOT,Tada,,137066,1,0,0
221,1.5,TURN_SNAPSHOT,Date,,575364,11,0,0
221,1.5,TURN_SNAPSHOT,Nori,,0,0,0,0
